order_id,voucher_amount,date_time,eta_seconds,food_price,cust_id,rating,delivery_fee,resto_id,status,random_id
FOOD-10997,15000,2018-09-24T14:38:40.126358,2246,32100,331176,5,0,742729525,Completed,0.7276217362
FOOD-10334,0,2018-08-02T17:32:18.229239,1608,22200,158214,5,4000,742610474,Completed,0.7036407234
FOOD-10052,3000,2018-07-06T13:48:33.425254,1028,25200,316834,5,7000,742538410,Completed,0.2758472625
FOOD-10027,12000,2018-07-03T18:35:22.306288,980,44700,1230166,5,0,742528140,Completed,0.8917635344
FOOD-10033,0,2018-07-04T14:20:23.995534,461,52400,1305973,,11000,742686601,Cancelled,0.4665926861
FOOD-10895,0,2018-09-18T12:47:44.949244,1100,122200,361927,,11000,742530083,Cancelled,0.07849916561
FOOD-10726,0,2018-09-07T18:56:30.973436,3407,92200,1514562,5,11000,742661458,Completed,0.4200291134
FOOD-10042,0,2018-07-04T21:04:41.130348,1214,80800,854144,5,9000,742548558,Completed,0.5486711777
FOOD-10263,0,2018-07-26T13:30:14.227458,3260,96500,697545,5,9000,742671779,Completed,0.02691513418
FOOD-10589,0,2018-08-26T14:31:28.820533,2931,55100,466885,,25000,742731698,Completed,0.8457580039
FOOD-10401,0,2018-08-07T21:33:30.143108,1082,37400,1404077,,4000,742650491,Completed,0.9397633201
FOOD-10889,0,2018-09-18T11:28:51.826479,1626,67800,352393,5,4000,742620487,Completed,0.9237449155
FOOD-10254,0,2018-07-25T13:05:16.948437,2554,177000,1472725,5,9000,742524054,Completed,0.0612873494
FOOD-10935,4000,2018-09-21T13:28:51.996901,1381,73100,255310,5,0,200000639,Completed,0.1461940376
FOOD-10951,0,2018-09-22T13:04:02.431193,935,37900,466885,,11000,742813095,Cancelled,0.2123891148
FOOD-10749,0,2018-09-09T15:43:12.983911,1649,56000,316834,5,14000,742544293,Completed,0.852352533
FOOD-10026,0,2018-07-03T18:11:16.851186,1622,107500,1351793,5,13000,742539606,Completed,0.8006808842
FOOD-10839,0,2018-09-15T20:00:42.817206,66,110800,355305,,30000,200001979,Cancelled,0.9434909625
FOOD-10106,0,2018-07-10T20:49:02.492889,2052,207800,1379631,,12000,742621787,Completed,0.7462110256
FOOD-10097,7000,2018-07-10T13:42:18.704040,2388,40800,304856,5,0,742670531,Completed,0.01056925677
FOOD-10392,0,2018-08-06T22:56:13.553113,1393,52100,1406088,,4000,742549095,Completed,0.8890223306
FOOD-10382,0,2018-08-05T22:18:54.638622,2887,141400,1383625,,44000,200003382,Completed,0.1386808791
FOOD-10177,0,2018-07-18T18:22:19.431220,2264,159900,361927,5,9000,200009531,Completed,0.3543953496
FOOD-10736,0,2018-09-08T16:05:34.161557,1879,56300,1232372,5,5000,742715956,Completed,0.03706588962
FOOD-10575,0,2018-08-25T13:20:09.313658,1422,78600,1472725,5,4000,742617670,Completed,0.4027210841
FOOD-10763,0,2018-09-10T20:46:40.632116,1436,39800,357568,5,9000,742627192,Completed,0.2989741014
FOOD-10781,0,2018-09-12T17:37:10.213124,2528,350500,361927,,21000,742524646,Completed,0.674128325
FOOD-10049,0,2018-07-05T23:31:08.702420,1548,38400,1081809,,13000,742531644,Completed,0.7770911443
FOOD-10317,5000,2018-07-31T20:20:58.527751,1194,35800,1094787,5,4000,742620545,Completed,0.2511183664
FOOD-10465,0,2018-08-13T21:16:57.807296,1773,108600,463180,5,9000,742586416,Completed,0.542023719
FOOD-10937,5000,2018-09-21T14:23:46.789900,3610,137800,366721,5,3000,742538454,Completed,0.9190059341
FOOD-10663,0,2018-09-01T20:36:56.073738,2118,52300,1484937,5,9000,742801437,Completed,0.08852010648
FOOD-10229,0,2018-07-22T19:01:49.032462,109,40900,1364703,,19000,742539196,Cancelled,0.4830346371
FOOD-10972,0,2018-09-23T13:01:12.410286,1767,64900,1191779,,8000,742723260,Completed,0.1723348384
FOOD-10492,0,2018-08-17T14:33:47.908075,2528,51800,410472,,23000,742591683,Completed,0.09735152186
FOOD-10927,0,2018-09-20T17:48:37.162673,686,33500,532173,5,4000,742624919,Completed,0.3462297237
FOOD-10938,0,2018-09-21T15:41:40.916335,1089,107100,439651,5,9000,742537922,Completed,0.6349439999
FOOD-10431,0,2018-08-11T16:00:41.936249,1797,131200,1220358,3,9000,742587112,Completed,0.2534430818
FOOD-10260,0,2018-07-25T18:44:26.630766,1187,110700,1351793,5,4000,742596532,Completed,0.0551349181
FOOD-10300,0,2018-07-29T19:08:14.623026,1238,31200,316834,5,15000,742611439,Completed,0.5086013781
FOOD-11035,0,2018-09-27T20:38:02.479279,1290,204200,185161,,10000,742526841,Completed,0.1479056155
FOOD-10756,0,2018-09-09T20:19:34.872483,1655,54000,1383625,,9000,742587499,Completed,0.4176502745
FOOD-10954,0,2018-09-22T14:10:04.789447,3292,40600,1230166,4,10000,742538207,Completed,0.6093920229
FOOD-10792,0,2018-09-13T18:41:39.521047,2790,111800,1514562,5,10000,742677857,Completed,0.3687397287
FOOD-10557,0,2018-08-23T20:05:47.532186,2914,126200,1150199,5,9000,742621820,Completed,0.05323383814
FOOD-10902,0,2018-09-18T18:47:29.572988,2594,248800,384520,5,13000,742531743,Completed,0.8645201511
FOOD-10957,0,2018-09-22T16:47:13.318708,60,252200,1206592,,13000,742587459,Cancelled,0.7265218617
FOOD-10994,0,2018-09-24T13:10:44.492311,2146,59200,1096998,,4000,742539982,Completed,0.4030359147
FOOD-10119,0,2018-07-12T11:18:13.950877,736,56900,304856,,19000,742645951,Cancelled,0.580990455
FOOD-10236,5000,2018-07-23T12:43:30.615313,1455,57900,255310,5,0,742633392,Completed,0.6800001602
FOOD-10701,0,2018-09-05T16:06:59.071322,495,83800,594840,5,12000,742663766,Completed,0.1695630501
FOOD-10087,15000,2018-07-09T12:25:52.984375,1430,43700,1284060,5,0,742619113,Completed,0.4509924538
FOOD-10348,0,2018-08-03T19:00:33.367449,1579,54000,1319474,5,4000,742685430,Completed,0.08073353854
FOOD-10079,0,2018-07-08T16:24:18.530533,1246,74000,697545,5,9000,742609505,Completed,0.3199501188
FOOD-10463,0,2018-08-13T19:27:09.707228,1677,67800,1479204,,4000,742645091,Completed,0.2895297916
FOOD-10074,0,2018-07-08T13:41:27.613831,845,24500,82690,5,4000,742720998,Completed,0.312766
FOOD-10393,0,2018-08-07T14:12:19.974028,1909,106900,366721,5,9000,742576373,Completed,0.6605597877
FOOD-10430,0,2018-08-11T15:44:19.426175,1655,80600,366721,5,4000,742538793,Completed,0.3450222784
FOOD-10459,0,2018-08-13T14:24:44.933401,303,17400,1360716,,4000,742620429,Cancelled,0.6681127411
FOOD-10501,0,2018-08-18T14:27:07.313160,3040,62300,1191779,,14000,742618679,Completed,0.2346734233
FOOD-10921,0,2018-09-20T15:01:52.152828,900,103200,1296335,5,4000,742742150,Completed,0.2483276388
FOOD-10265,5000,2018-07-26T14:43:23.655294,1579,145700,1135466,5,7000,742566851,Completed,0.2682512025
FOOD-10534,0,2018-08-21T20:10:59.283185,2606,177200,1383625,,15000,742571888,Completed,0.1325275375
FOOD-10158,0,2018-07-16T14:42:23.214427,2428,49300,1094787,5,9000,742725064,Completed,0.1679456809
FOOD-10770,0,2018-09-11T14:18:19.494258,1547,43000,1010922,5,9000,742594499,Completed,0.3580513066
